gene_id gene_name gene_type chr logFC AveExpr t P.Value adj.P.Val B qvalue
ENSG00000099917.17 MED15 protein_coding chr22 0.139784923253646 5.12980988080972 2.91432014435434 0.00389539678336106 0.00513574243578755 -3.41535641762417 0.000575151353800005
ENSG00000099937.10 SERPIND1 protein_coding chr22 -1.32540663161896 -1.58288708229687 -3.48053634653973 0.000592533839450121 0.000834150499366563 -0.658320901920891 9.34164427017374e-05
ENSG00000099940.11 SNAP29 protein_coding chr22 0.00159986037354948 4.55898069602363 0.0311894233241872 0.975143939464811 0.978532749372369 -7.49643191896258 0.109585798465544
ENSG00000099942.12 CRKL protein_coding chr22 -0.465705341684216 6.7335137391557 -9.71855678712359 4.36903915458353e-19 1.66788590526299e-18 32.3179707200724 1.86786399121445e-19
ENSG00000099949.19 LZTR1 protein_coding chr22 0.295832028086819 5.91178056256886 6.6365482214355 2.05595212837498e-10 4.4791021384288e-10 12.6317803188909 5.01614263358356e-11
ENSG00000099953.9 MMP11 protein_coding chr22 0.82182454535427 2.8036758762194 6.78541443901972 8.68811357590054e-11 1.93613907547966e-10 13.8255019464876 2.16828048588938e-11
ENSG00000099954.18 CECR2 protein_coding chr22 -1.40428070143032 6.03444331085061 -14.6552092570641 2.5467327486951e-35 3.74441991949212e-34 69.512239415079 4.19337264829432e-35
ENSG00000099956.19 SMARCB1 protein_coding chr22 0.0549217478141039 6.57873211851824 1.32391207105342 0.186769631046553 0.210100924846978 -6.80071967255252 0.0235291845086157
ENSG00000099957.16 P2RX6 protein_coding chr22 -0.657249207413809 -1.16606663099746 -3.89357305484816 0.000127510538042051 0.000188959331740929 0.711234025894349 2.11615393144757e-05
ENSG00000099958.14 DERL3 protein_coding chr22 -0.556535731102291 1.90911159941631 -5.21055203033754 4.00419765748157e-07 7.06641995179645e-07 5.77473663606329 7.91367762813412e-08
ENSG00000099960.12 SLC7A4 protein_coding chr22 0.648822453435601 -1.50800610170422 3.94120827324429 0.000105890066030607 0.000158049963821974 0.903816732266 1.77000018588959e-05
ENSG00000099968.17 BCL2L13 protein_coding chr22 -0.357733978280369 5.06768055733574 -9.04413500476822 4.81173176337057e-17 1.60792721077612e-16 27.7437963647606 1.80071630081257e-17
ENSG00000099974.7 DDTL protein_coding chr22 -0.370606015196559 1.96116141904851 -3.12144909284209 0.00201623439813221 0.00272179281795684 -2.22407202843308 0.000304813343656505
ENSG00000099977.13 DDT protein_coding chr22 0.894399174149923 3.86614021917816 7.18571833000161 8.0715117808581e-12 1.91761004192116e-11 16.0098663316228 2.14752983713894e-12
ENSG00000099991.17 CABIN1 protein_coding chr22 -0.206866978773004 5.46595902744728 -4.79815231133646 2.78894883361218e-06 4.64578633962975e-06 3.40389831312677 5.20281212718931e-07
ENSG00000099992.15 TBC1D10A protein_coding chr22 1.2253456541485 2.98248825953723 14.8178579473501 7.11875091513905e-36 1.11259697088961e-34 70.8486579495471 1.24599639106087e-35
ENSG00000099994.10 SUSD2 protein_coding chr22 -0.750031491719256 -0.806045305409249 -5.16936543159966 4.88671880042919e-07 8.56634802455809e-07 5.90150147321106 9.59344578714461e-08
ENSG00000099995.18 SF3A1 protein_coding chr22 -0.0865217947578959 6.26640885099198 -2.2468766861821 0.0255413708786898 0.0314393093929909 -5.16478116822768 0.00352088555569143
ENSG00000099998.17 GGT5 protein_coding chr22 -0.471999445681534 1.61038414870578 -5.16342471561814 5.02866167210828e-07 8.8072831552665e-07 5.59987465532217 9.86326883286297e-08
ENSG00000099999.14 RNF215 protein_coding chr22 0.512686540800774 4.16240503811785 10.4471383488994 2.32498083654186e-21 1.03992413547101e-20 37.6616747579829 1.16461014516148e-21
ENSG00000100003.17 SEC14L2 protein_coding chr22 0.318813892779708 2.28336693343209 4.21955656264116 3.4525746274389e-05 5.34249753911172e-05 1.50704933575831 5.98305840043963e-06
ENSG00000100014.19 SPECC1L protein_coding chr22 -0.404066679451341 6.22160929856559 -9.84397545950007 1.79329190032013e-19 7.00999634537035e-19 33.2098472028204 7.85048887981194e-20
ENSG00000100023.18 PPIL2 protein_coding chr22 0.122486132775565 5.16570197516565 3.0856647921981 0.00226488016519233 0.00304275793072212 -2.90921936265254 0.000340758199037714
ENSG00000100024.14 UPB1 protein_coding chr22 0.126164409431808 0.195583852475932 1.38540403130199 0.167192497508946 0.189274930980306 -5.72977059903899 0.0211968832461575
ENSG00000100027.14 YPEL1 protein_coding chr22 0.703972712969517 6.80171109665014 14.0493138899483 2.91472954488903e-33 3.38878192763534e-32 64.7482219663747 3.79509396700026e-33
ENSG00000100028.11 SNRPD3 protein_coding chr22 -0.465276797655355 6.17755641549339 -11.5736098948419 5.48317432955078e-25 3.18537706598639e-24 45.8114789732237 3.56730103733214e-25
ENSG00000100029.17 PES1 protein_coding chr22 0.460111163445988 5.34668756956317 9.28572801208118 9.08817468837722e-18 3.19073368469357e-17 29.3534361376676 3.57329991001655e-18
ENSG00000100030.14 MAPK1 protein_coding chr22 0.179506490827735 7.10973669865307 4.46948810930927 1.20043941569239e-05 1.91839410887369e-05 1.93825769995847 2.14840791304492e-06
ENSG00000100031.18 GGT1 protein_coding chr22 0.126707628238695 1.3495369794658 1.83738259339723 0.0673679252201387 0.0794894583887677 -5.2523968671755 0.00890201761025777
ENSG00000100033.16 PRODH protein_coding chr22 -0.95085011363261 1.76893558766667 -6.4525839534429 5.85815619969534e-10 1.23679208080347e-09 12.1146813662358 1.38508238786737e-10
ENSG00000100034.13 PPM1F protein_coding chr22 -0.150676456925035 4.75532541499559 -2.75570429104522 0.00629791356018166 0.0081765644172654 -3.80418723876525 0.000915692746048312
ENSG00000100036.12 SLC35E4 protein_coding chr22 0.602280681692644 1.35502696880892 6.82657594557731 6.8319688699812e-11 1.53258150376781e-10 14.2577332935353 1.71633670831808e-11
ENSG00000100038.19 TOP3B protein_coding chr22 -0.470319188049237 4.40498963331586 -9.56526425273603 1.28887131698609e-18 4.78242666471309e-18 31.3896118865243 5.35583550976341e-19
ENSG00000100055.20 CYTH4 protein_coding chr22 -0.0203616743278855 -0.286230616746389 -0.129434189287015 0.897120594743698 0.907319829801074 -6.61020661965114 0.101610669725818
ENSG00000100056.11 DGCR14 protein_coding chr22 0.499421503805063 4.42395522176985 8.35648068792917 4.90748455480547e-15 1.4335063507188e-14 23.2377406537686 1.60538252960575e-15
ENSG00000100060.17 MFNG protein_coding chr22 -1.63156197074379 2.9978804569527 -11.173905161576 1.09537729586185e-23 5.76111546411185e-23 43.0748417932709 6.45186825470923e-24
ENSG00000100065.14 CARD10 protein_coding chr22 0.927858085837633 1.561232140408 4.76078517792211 3.30544760642029e-06 5.47921646334341e-06 3.84356834715193 6.13616980613239e-07
ENSG00000100068.11 LRP5L protein_coding chr22 -0.0247620113793261 1.99015242641882 -0.202568336127046 0.839641033974813 0.854337541010477 -7.02838457614573 0.0956771877597075
ENSG00000100075.9 SLC25A1 protein_coding chr22 0.271339022483238 4.80272052939082 4.27495311262244 2.74290890399871e-05 4.27175927807544e-05 1.25017862315219 4.78393954255236e-06
ENSG00000100077.14 ADRBK2 protein_coding chr22 0.968099007793165 5.9958373243922 11.0816649579369 2.17633998599616e-23 1.11989636322923e-22 42.1772051116532 1.25417097426581e-23
ENSG00000100078.3 PLA2G3 protein_coding chr22 -1.65749186422164 0.269176168780957 -9.47470184516162 2.43359581107402e-18 8.86380409765465e-18 31.0260670784291 9.92656658764535e-19
ENSG00000100083.18 GGA1 protein_coding chr22 0.131322735253524 5.64032035290515 3.91212440184259 0.000118634911727813 0.000176295902739703 -0.201067799725116 1.97433629894614e-05
ENSG00000100084.14 HIRA protein_coding chr22 0.225912128630473 5.36204246441239 4.87517566401908 1.95870172387327e-06 3.30054263506206e-06 3.74837700076337 3.69627485911778e-07
ENSG00000100092.21 SH3BP1 protein_coding chr22 -0.919051300554448 0.135864317721324 -7.76341962126142 2.2633972276701e-13 5.92736823790977e-13 19.8826501352822 6.63805459313728e-14
ENSG00000100095.18 SEZ6L protein_coding chr22 0.864111160531298 7.30351382764846 6.35843038476857 9.9359237286339e-10 2.06478717031805e-09 11.0760709688067 2.31235337668408e-10
ENSG00000100097.11 LGALS1 protein_coding chr22 -0.428391073143704 3.59353580139924 -2.13111604767232 0.0340783043531916 0.041416908361079 -5.17168504372849 0.00463827600622897
ENSG00000100099.20 HPS4 protein_coding chr22 -0.230777019514459 5.71909493251007 -6.50625874485237 4.32467579378278e-10 9.20541866243986e-10 11.9180853210247 1.03091404450197e-10
ENSG00000100100.12 PIK3IP1 protein_coding chr22 1.12033922983811 3.05265594435962 12.1760754387538 5.69666778826229e-27 3.85927332394046e-26 50.5688068810089 4.32199687718223e-27
ENSG00000100104.13 SRRD protein_coding chr22 0.215541610010703 4.67531897205625 4.70941594316524 4.16827280321913e-06 6.86681230414345e-06 3.11360554149682 7.69013719515512e-07
ENSG00000100105.17 PATZ1 protein_coding chr22 0.084465380629928 6.50604400267452 2.09468569544508 0.0372292275419613 0.0451032130080547 -5.50019377535159 0.00505110494668618
ENSG00000100106.20 TRIOBP protein_coding chr22 0.0485581383137047 5.96236911512614 0.885577592335268 0.376715996760026 0.406311650660161 -7.24854575821077 0.0455028068217503
ENSG00000100109.16 TFIP11 protein_coding chr22 0.173582925740816 4.62454321771178 3.20289328982365 0.00154135066704044 0.00209874386589752 -2.48359088038958 0.000235038145086673
ENSG00000100116.16 GCAT protein_coding chr22 0.356204981756828 1.63669914303193 4.16053141316281 4.40055144264264e-05 6.75833229668737e-05 1.29892338419091 7.56865052807885e-06
ENSG00000100122.5 CRYBB1 protein_coding chr22 0.60250691408081 -1.66101179064497 2.9773019574511 0.00320039558032379 0.00424550141224758 -2.13273133344718 0.00047545333811889
ENSG00000100124.14 ANKRD54 protein_coding chr22 0.333852633437325 4.34149561918275 8.10696776107092 2.50669128155592e-14 6.97517539231059e-14 21.6394106913942 7.81149292442023e-15
ENSG00000100129.17 EIF3L protein_coding chr22 0.445343637824182 8.91443902940131 8.3912090281875 3.90279670536854e-15 1.14937069333492e-14 23.3495548802597 1.28717925120841e-15
ENSG00000100138.13 SNU13 protein_coding chr22 0.727560659664125 6.36599458900896 14.6582455115681 2.48686543427852e-35 3.65945261147718e-34 69.4930193571256 4.09821783310538e-35
ENSG00000100139.13 MICALL1 protein_coding chr22 0.35379682547829 4.21602891211794 5.32396180863197 2.29996557228642e-07 4.12163939263943e-07 5.96466406402925 4.61582041192936e-08
ENSG00000100142.14 POLR2F protein_coding chr22 0.759772572305846 5.2706361659517 13.0432500198769 7.27508049319828e-30 6.22659221609303e-29 57.0069018322711 6.97315526902453e-30
ENSG00000100146.16 SOX10 protein_coding chr22 1.9675511722048 1.42761340125079 10.3047978607588 6.54132917859357e-21 2.84070444161112e-20 36.8339080736023 3.18130246165233e-21
ENSG00000100147.13 CCDC134 protein_coding chr22 -1.36678998541337 0.483770064328721 -12.4890576263199 5.19821219968847e-28 3.82142360957065e-27 52.7662528704019 4.27960901460359e-28
ENSG00000100150.17 DEPDC5 protein_coding chr22 -0.155683615721947 4.36546914792271 -4.01464000563719 7.92443958215315e-05 0.000119330664956866 0.350964048500731 1.33638309081735e-05
ENSG00000100151.15 PICK1 protein_coding chr22 0.550419169196288 5.00550696730663 10.4961880668355 1.62587887506205e-21 7.34313602701103e-21 37.9444766483078 8.22357172283959e-22
ENSG00000100154.14 TTC28 protein_coding chr22 0.872941862367019 6.9189298115592 10.8373170583643 1.32963948548578e-22 6.46254688116627e-22 40.3484689036527 7.23740069556038e-23
ENSG00000100156.10 SLC16A8 protein_coding chr22 0.758724049761933 0.33718915983287 6.11971606499092 3.70414264741747e-09 7.4293746972912e-09 10.4760141542643 8.32015033553622e-10
ENSG00000100162.14 CENPM protein_coding chr22 -1.43223853063734 2.74780226009639 -12.2718994165458 2.74096240582287e-27 1.90601309973013e-26 51.2900727414259 2.13454243155054e-27
ENSG00000100167.20 SEPT3 protein_coding chr22 1.08506617764268 9.27024130777146 16.8523609173685 8.41803661245606e-43 3.4888305151012e-41 86.6382497245589 3.90713829407903e-42
ENSG00000100196.10 KDELR3 protein_coding chr22 -0.540900052691925 0.431326141320284 -4.89659835311682 1.77400869673111e-06 2.99562737841259e-06 4.54126409734221 3.35480052536971e-07
ENSG00000100197.21 CYP2D6 protein_coding chr22 -0.656309362782074 3.18303837374701 -6.17106518186196 2.7990915090758e-09 5.65209192260244e-09 10.4227348310721 6.32977288431398e-10
ENSG00000100201.20 DDX17 protein_coding chr22 -0.216233759207273 10.0464920135794 -5.94579017419712 9.45311461750905e-09 1.84802620280582e-08 8.93968679315018 2.06960295554358e-09
ENSG00000100206.9 DMC1 protein_coding chr22 -1.34832079800592 1.72045005631342 -13.2646465076442 1.30994614667731e-30 1.18812520224378e-29 58.7986111513892 1.33058039241336e-30
ENSG00000100207.18 TCF20 protein_coding chr22 0.399017676520341 6.6395210147409 7.32337724191687 3.49642471014524e-12 8.48759989587903e-12 16.6096536186344 9.50525582554652e-13
ENSG00000100209.9 HSCB protein_coding chr22 0.221351039429089 2.7230063609758 4.33180941491032 2.16072478912077e-05 3.38543021131232e-05 1.8515471724866 3.79134038277201e-06
ENSG00000100211.10 CBY1 protein_coding chr22 0.255376332405831 4.99116374260228 6.24988287810053 1.81514449082569e-09 3.71162700968234e-09 10.5679024771578 4.15664789679451e-10
ENSG00000100216.5 TOMM22 protein_coding chr22 0.360067127816723 5.870535006387 8.05490901707496 3.51071128658288e-14 9.66969016448331e-14 21.1618330792015 1.0829077700966e-14
ENSG00000100218.11 RSPH14 protein_coding chr22 1.283873905311 0.591687603409134 12.7401589252198 7.54557089215087e-29 5.89129812474935e-28 54.6641577853213 6.5976597044229e-29
ENSG00000100219.16 XBP1 protein_coding chr22 -0.0308503689161752 4.11249680208264 -0.376506681292764 0.706867030908593 0.729786657043473 -7.37239840583981 0.081728744973436
ENSG00000100220.11 RTCB protein_coding chr22 -0.316672041126723 5.95750153211172 -7.33794332927851 3.1984079251833e-12 7.78885071120954e-12 16.7136478366214 8.72272721443699e-13
ENSG00000100221.10 JOSD1 protein_coding chr22 0.294857835917174 6.07258928690091 7.3862831130237 2.37794391041048e-12 5.83845888457907e-12 17.0071588940065 6.53848508478868e-13
ENSG00000100225.17 FBXO7 protein_coding chr22 -0.359886388311133 5.8545438893953 -7.87826463603694 1.09114873917461e-13 2.90851905142578e-13 20.0502330025021 3.25724798487508e-14
ENSG00000100226.15 GTPBP1 protein_coding chr22 0.104112768392124 6.04746005616784 2.29975798495163 0.0223057983207099 0.0276025243516217 -5.03535257966902 0.00309120432880477
ENSG00000100227.17 POLDIP3 protein_coding chr22 -0.0892958762038995 6.65381411908128 -2.460907323314 0.0145511490676351 0.0183257500126787 -4.67810108250681 0.00205229916822656
ENSG00000100228.12 RAB36 protein_coding chr22 -0.37981231265018 2.84922976838747 -4.96109550687599 1.31402593727777e-06 2.23582427156208e-06 4.50448411238923 2.50389767930534e-07
ENSG00000100234.11 TIMP3 protein_coding chr22 -0.290609329993052 4.98100792219001 -1.89905557704889 0.0587352442531995 0.0697144603959471 -5.72525537433845 0.00780731642552031
ENSG00000100239.15 PPP6R2 protein_coding chr22 0.174276130222743 6.26166943791547 5.17141776028236 4.83859163606085e-07 8.48535972496772e-07 5.04510164117882 9.5027470600691e-08
ENSG00000100241.20 SBF1 protein_coding chr22 0.113262579550967 6.59711637157215 1.68871882657753 0.0925492204408742 0.107530472878995 -6.24011817918812 0.0120423284119825
ENSG00000100242.15 SUN2 protein_coding chr22 0.707937345093841 6.73665333843074 10.9987106135226 4.02908519033348e-23 2.03639330107701e-22 41.5346072300419 2.2805551069348e-23
ENSG00000100243.20 CYB5R3 protein_coding chr22 0.315565875236592 5.67076260534438 5.67139604715884 3.9876022536707e-08 7.50081440582612e-08 7.49018376217244 8.40015560369884e-09
ENSG00000100246.12 DNAL4 protein_coding chr22 0.246334392434739 4.29062733985557 4.29042652066642 2.57109593329681e-05 4.00914339315599e-05 1.39385331962373 4.4898362388347e-06
ENSG00000100253.12 MIOX protein_coding chr22 -0.557918552413706 -0.995297100858399 -3.37820078035874 0.000848969901046666 0.00117903933115477 -0.958517725781499 0.000132040513319304
ENSG00000100258.17 LMF2 protein_coding chr22 -0.0211043634606426 4.64550780941292 -0.283832711357788 0.776778979307156 0.796170203172316 -7.51864662772559 0.0891630325965835
ENSG00000100263.13 RHBDD3 protein_coding chr22 0.1319716637767 3.99990358467484 2.2932005470427 0.0226865011584734 0.0280558893074036 -4.83628135313369 0.00314197663122135
ENSG00000100266.18 PACSIN2 protein_coding chr22 -0.0109215177022143 5.40070597023723 -0.302253167011506 0.762716237123971 0.782621682436306 -7.57645474049921 0.0876457349242931
ENSG00000100271.16 TTLL1 protein_coding chr22 0.792012628242649 4.40608032885902 15.434395301587 5.65072613596269e-38 1.14142075870237e-36 75.6274999898409 1.27827612624897e-37
ENSG00000100276.9 RASL10A protein_coding chr22 3.99121270526775 0.281275849004852 13.3341380065262 7.64090587335343e-31 7.0947240934764e-30 59.0514819929395 7.94537541206489e-31
ENSG00000100280.16 AP1B1 protein_coding chr22 0.161553156410102 5.50385105175514 3.40112459946101 0.000783836059337903 0.00109133573228818 -1.96598730392095 0.000122218594823207
ENSG00000100281.13 HMGXB4 protein_coding chr22 -0.247284156213395 5.55305932826132 -6.50724369022346 4.30059050040919e-10 9.15636420575457e-10 11.9295972059986 1.0254204401156e-10
ENSG00000100284.20 TOM1 protein_coding chr22 0.147438216608573 3.06902091921947 2.7401701619028 0.00659393052190195 0.00854765176720496 -3.57542680293166 0.000957250786461034
ENSG00000100285.9 NEFH protein_coding chr22 -0.118178261148391 1.20406223181779 -0.887860521895081 0.375489043407892 0.405161970753896 -6.5190322678564 0.0453740542679001
ENSG00000100288.19 CHKB protein_coding chr22 -0.112238823674206 5.32191144686619 -2.48607083662121 0.0135855961628607 0.0171477385032339 -4.55966370823727 0.00192037376057218
ENSG00000100292.16 HMOX1 protein_coding chr22 -0.829854193436541 0.841778141916162 -4.58163081157465 7.36049116198379e-06 1.19260133683362e-05 3.0604792474324 1.33559321169183e-06
ENSG00000100294.12 MCAT protein_coding chr22 0.741320687535122 2.87306724778208 12.1614580215583 6.3684923631023e-27 4.2945874610905e-26 50.4519635802314 4.80950480508269e-27
ENSG00000100296.13 THOC5 protein_coding chr22 -0.666455360835709 4.37801062463753 -14.9603375396547 2.32940874710674e-36 3.88911902099887e-35 71.9346259908999 4.35542104765586e-36
ENSG00000100297.15 MCM5 protein_coding chr22 -1.71695606486933 5.13998314474426 -15.5826888412678 1.7649880834222e-38 3.82863301741363e-37 76.7677211597901 4.28768282424812e-38
ENSG00000100299.17 ARSA protein_coding chr22 0.359087799415123 3.63535479845313 4.73756535024539 3.67166297697079e-06 6.07141116000408e-06 3.37395753555961 6.79936813773902e-07
ENSG00000100300.17 TSPO protein_coding chr22 2.09952855928212 2.59920659130848 10.6584729130414 4.95806412856344e-22 2.31341302147063e-21 39.3244129284068 2.5907892536152e-22
ENSG00000100302.6 RASD2 protein_coding chr22 0.651726053596854 0.610026043972325 4.35100163513091 1.99244376152832e-05 3.13039910940681e-05 2.24563036547723 3.50573127103007e-06
ENSG00000100304.12 TTLL12 protein_coding chr22 0.661207087652417 4.99770768548246 10.5482148915879 1.11184025058354e-21 5.06962313584739e-21 38.3057777422052 5.67746659084808e-22
ENSG00000100307.12 CBX7 protein_coding chr22 0.105517109937888 3.33823912445352 1.61125556859349 0.108415182195155 0.125110517916926 -5.94376141384912 0.0140111161442046
ENSG00000100311.16 PDGFB protein_coding chr22 -0.101795915088431 2.2486573756265 -0.869796178181434 0.385265564384167 0.414948492788475 -6.6901290402936 0.0464700460290831
ENSG00000100314.3 CABP7 protein_coding chr22 -0.422616836241298 3.38388700305507 -2.13718197451859 0.033576570818804 0.0408324853909427 -4.98266356305721 0.00457282652805354
ENSG00000100316.15 RPL3 protein_coding chr22 0.296331134810902 10.3651367300786 4.84476192288733 2.25314490988872e-06 3.77790523015515e-06 3.65065511294711 4.23087281891436e-07
ENSG00000100319.12 ZMAT5 protein_coding chr22 0.478480815825405 3.04071522504031 6.89971161710817 4.44722457749946e-11 1.00984161026267e-10 14.470757101822 1.13092075104636e-11
ENSG00000100320.22 RBFOX2 protein_coding chr22 0.741593136173258 8.97211602822216 11.7010530575148 2.09725229350084e-25 1.25735200468767e-24 46.7807705652085 1.40810742894736e-25
ENSG00000100321.14 SYNGR1 protein_coding chr22 0.591610902595017 6.01608701144503 9.04078894939005 4.92337989116839e-17 1.64430059543117e-16 27.6671532977917 1.84145082301303e-17
ENSG00000100324.13 TAB1 protein_coding chr22 0.00718907641147928 4.93027036729491 0.162952291729561 0.870690705737478 0.883073996134044 -7.5585534797346 0.0988953808981643
ENSG00000100325.14 ASCC2 protein_coding chr22 0.14791277036364 4.61139770030617 3.48894176406262 0.000575072895339579 0.000810606112236824 -1.56956005525152 9.07797088114826e-05
ENSG00000100330.15 MTMR3 protein_coding chr22 0.143669217417152 6.305911332219 3.73074760299022 0.00023743502019984 0.000344495918105435 -0.88724725934978 3.85800682480162e-05
ENSG00000100335.14 MIEF1 protein_coding chr22 -0.132169344435187 5.51358914483872 -2.98367160169874 0.00313684510695283 0.00416433446743044 -3.2393609290517 0.000466363458947753
ENSG00000100336.17 APOL4 protein_coding chr22 -0.00100822379701062 2.62819501923741 -0.00605598819652306 0.99517299217082 0.995851442114353 -7.08863054479854 0.111525317376615
ENSG00000100342.20 APOL1 protein_coding chr22 -0.43715722765056 -1.02931298617784 -2.95882431084951 0.00339148679777333 0.0044912148301616 -2.2579008295323 0.000502970762664033
ENSG00000100344.10 PNPLA3 protein_coding chr22 -0.169591755500321 2.16489782290961 -1.60422232764368 0.109956982548294 0.126794257977456 -5.74303569425923 0.0141996780488113
ENSG00000100345.21 MYH9 protein_coding chr22 -0.488296044374804 5.57572466455965 -6.56750620306731 3.05258807931865e-10 6.58118560943926e-10 12.2729346665279 7.3702641053448e-11
ENSG00000100346.17 CACNA1I protein_coding chr22 1.39068979917518 1.73676935789964 6.67761795698212 1.62310697137818e-10 3.55943802214334e-10 13.3300197123361 3.98621158050545e-11
ENSG00000100347.14 SAMM50 protein_coding chr22 -0.0248758251860684 5.21389220661562 -0.678340548385238 0.498197799156779 0.527517645587466 -7.36669650271079 0.0590766557720679
ENSG00000100348.9 TXN2 protein_coding chr22 0.395304518306391 5.57338926786846 8.31956669917633 6.25696167706967e-15 1.81744925758419e-14 22.877809561381 2.03535986088069e-15
ENSG00000100350.14 FOXRED2 protein_coding chr22 -0.232269903783596 4.59394676424106 -4.03248540941918 7.38077594699657e-05 0.000111429662749976 0.366819422772668 1.24789983503717e-05
ENSG00000100351.16 GRAP2 protein_coding chr22 -0.142356603154017 -1.74456280405744 -0.712542103390524 0.476809107237739 0.506539129958552 -6.25940025112426 0.0567272736105705
ENSG00000100353.17 EIF3D protein_coding chr22 0.286323524300541 6.94492171337096 6.03676957002296 5.80427550614517e-09 1.15079366012203e-08 9.33804227499861 1.28877283048979e-09
ENSG00000100354.20 TNRC6B protein_coding chr22 -0.243523765823682 6.41957886227852 -4.81234728732132 2.61393714805633e-06 4.36167951173401e-06 3.41745570655549 4.88464113491095e-07
ENSG00000100359.20 SGSM3 protein_coding chr22 0.396282401075664 5.8778521271983 6.58132189793565 2.8210669741117e-10 6.09621809373126e-10 12.3214703672928 6.82714940149047e-11
ENSG00000100360.14 IFT27 protein_coding chr22 -0.354271388395519 5.18168588781692 -8.04730750396818 3.68734061671119e-14 1.01466673367835e-13 21.1755734048603 1.13632440261082e-14
ENSG00000100362.12 PVALB protein_coding chr22 -2.92105976471794 -4.11734940677668 -8.92351565913741 1.09722159560289e-16 3.58761113513074e-16 26.7321697320209 4.01776262551609e-17
ENSG00000100364.18 KIAA0930 protein_coding chr22 0.801264776253746 6.31969237605324 14.6856137346303 2.00689457272478e-35 2.99317874716125e-34 69.7098723866605 3.35205830533673e-35
ENSG00000100365.14 NCF4 protein_coding chr22 0.0251144389003843 -1.6893945287364 0.123004715413877 0.902204492993275 0.912094928518828 -6.41849562511557 0.102145432620645
ENSG00000100368.13 CSF2RB protein_coding chr22 -0.664928268623314 -1.73213069831784 -3.10502784151775 0.0021270301422428 0.00286389763992239 -1.79488411266214 0.000320727650449903
ENSG00000100372.14 SLC25A17 protein_coding chr22 0.38054005817689 5.06529559480481 9.48318958207832 2.29311789244741e-18 8.37639538730167e-18 30.7555184595363 9.38071799200712e-19
ENSG00000100376.11 FAM118A protein_coding chr22 -0.663939386287069 4.742208834724 -4.71571266079776 4.05185588360728e-06 6.68065052268638e-06 3.1744321514703 7.48165477616785e-07
ENSG00000100379.17 KCTD17 protein_coding chr22 0.290137595456461 4.83207373839532 5.46968917497649 1.1136851850289e-07 2.03892015893348e-07 6.56086757477576 2.2833849328756e-08
ENSG00000100380.13 ST13 protein_coding chr22 0.182700802332598 7.98309740700499 4.68150281214525 4.72433501328306e-06 7.75819848256272e-06 2.85070592023226 8.68839980993097e-07
ENSG00000100387.8 RBX1 protein_coding chr22 0.449959213310314 6.4361269874083 6.63632458034214 2.05859504081471e-10 4.48430534861616e-10 12.6064041222105 5.02196970419854e-11
ENSG00000100393.12 EP300 protein_coding chr22 -0.39177202005441 6.45255644857975 -7.5296105335296 9.80714652653066e-13 2.4709351869305e-12 17.8717539894528 2.76719819127225e-13
ENSG00000100395.14 L3MBTL2 protein_coding chr22 0.0643160051227139 5.03044987994309 1.89030611084694 0.0599006207978026 0.0710402326105908 -5.79978714381686 0.00795578954184508
ENSG00000100399.15 CHADL protein_coding chr22 1.13181010608269 -0.148524907539317 9.83500642214115 1.91150701249064e-19 7.46547328558984e-19 33.4808571607298 8.36057711353341e-20
ENSG00000100401.19 RANGAP1 protein_coding chr22 0.148569817639082 6.24883678504563 3.35305959777612 0.0009261918422785 0.00128304703970849 -2.15924333800122 0.000143688327657395
ENSG00000100403.11 ZC3H7B protein_coding chr22 0.143959839551752 6.89872749561259 2.62647631688807 0.00917261910505128 0.0117468745758596 -4.26285515621124 0.00131553147372518
ENSG00000100410.7 PHF5A protein_coding chr22 0.0855677556553742 5.31710392175728 1.54020271463852 0.12480515056482 0.14318490992306 -6.4356800883665 0.0160352657508906
ENSG00000100412.15 ACO2 protein_coding chr22 0.453552625701765 6.06980595855991 9.51132004093515 1.88266441683882e-18 6.91724051693764e-18 30.8827365141343 7.7466117073039e-19
ENSG00000100413.16 POLR3H protein_coding chr22 0.68930478325331 4.99828379689993 11.5904134596454 4.83138238110389e-25 2.81974715907104e-24 45.99453120456 3.15783241895528e-25
ENSG00000100416.13 TRMU protein_coding chr22 -0.430491275317414 5.18875092200673 -12.4904949410955 5.14121718158249e-28 3.78268168071821e-27 52.7875076959977 4.23622196179302e-28
ENSG00000100417.11 PMM1 protein_coding chr22 0.866546139793202 4.63414699833176 13.5837508966197 1.09850082838243e-31 1.09999963565254e-30 61.2203461091971 1.23188864616037e-31
ENSG00000100418.7 DESI1 protein_coding chr22 0.500083121647564 5.36181136086786 13.1546129115631 3.07298477286624e-30 2.69157403228573e-29 57.8646924754995 3.01429144447483e-30
ENSG00000100422.13 CERK protein_coding chr22 0.182340180707564 6.2987637710249 3.14169277510942 0.00188698626678171 0.00255279386352481 -2.8277019957963 0.00028588716528061
ENSG00000100425.18 BRD1 protein_coding chr22 0.0332841481724815 5.82188512302789 0.756249021064384 0.450228506713285 0.48007294129474 -7.36317493581265 0.0537633274177385
ENSG00000100426.6 ZBED4 protein_coding chr22 -0.285204494217555 5.92976970964988 -6.44547574298624 6.0976412411319e-10 1.28596567075308e-09 11.5651147088139 1.44015184897127e-10
ENSG00000100427.15 MLC1 protein_coding chr22 0.482509887491398 4.81003878533092 2.2772281030583 0.0236376659268577 0.0291789086576264 -4.85764084391485 0.00326774347169281
