gene_id gene_name gene_type chr logFC AveExpr t P.Value adj.P.Val B qvalue
ENSG00000105866.13 SP4 protein_coding chr7 -0.0159714777925845 5.82383864302322 -0.216121970157825 0.829072944614318 0.889685076546643 -6.86423617198214 0.349924543825784
ENSG00000105875.13 WDR91 protein_coding chr7 0.00489969585102433 3.98324891282722 0.0699252747882498 0.944310315298902 0.965411915588535 -6.60949748078605 0.379708880222612
ENSG00000105877.17 DNAH11 protein_coding chr7 0.303872242321726 1.63607798095343 1.60885692420956 0.108938549014062 0.210399517799747 -4.98134347454966 0.0827528270711435
ENSG00000105879.11 CBLL1 protein_coding chr7 -0.0284556072726249 5.49591095837334 -0.480724601967271 0.631142282097543 0.745003361269677 -6.75133588118098 0.293019370801259
ENSG00000105880.5 DLX5 protein_coding chr7 0.246802280643203 2.48401774948697 0.852824802944984 0.394591444252988 0.536829667032681 -6.06278716923692 0.211141988666043
ENSG00000105887.10 MTPN protein_coding chr7 -0.0347215957553409 7.87227777849301 -0.491681493826961 0.62338580979767 0.738638262309792 -6.7957257446553 0.290515895797959
ENSG00000105894.11 PTN protein_coding chr7 0.367923822946539 8.29311457590297 1.87360786801346 0.0621778218396775 0.138003213268882 -5.17626162744324 0.0542784325854364
ENSG00000105926.15 MPP6 protein_coding chr7 -0.128140634910042 5.69815788911255 -0.964334095829838 0.335831634088086 0.478664973131165 -6.42011455841511 0.188265069049433
ENSG00000105928.14 DFNA5 protein_coding chr7 -0.14159781413323 4.99791675248126 -1.6159911247389 0.107386294212774 0.207943286328831 -5.49901460306628 0.0817867597517645
ENSG00000105929.16 ATP6V0A4 protein_coding chr7 -0.685126457765884 -0.441243539691444 -3.35407830331778 0.000922887390183434 0.00532451309881788 -0.791514987977691 0.00209419924680571
ENSG00000105939.12 ZC3HAV1 protein_coding chr7 0.371199023474104 2.79864977919039 2.77021550875091 0.00603214360481392 0.0229630813605344 -2.73369637479472 0.00903167422017344
ENSG00000105948.13 TTC26 protein_coding chr7 -0.127480515964752 3.91609754838693 -1.52841638280006 0.127702350553095 0.236501898170109 -5.46466218286392 0.0930192278287235
ENSG00000105953.14 OGDH protein_coding chr7 0.346855209284951 5.53358269932946 3.862247884438 0.00014392938940963 0.00123848180999571 0.346155022682563 0.000487110769668575
ENSG00000105963.13 ADAP1 protein_coding chr7 0.364776049940221 2.93531701320522 2.07148480695617 0.0393629593869128 0.0974064578029056 -4.38397364020249 0.0383112083262872
ENSG00000105967.15 TFEC protein_coding chr7 0.690626973797009 -1.08409503183635 2.48151482797954 0.0137558069682071 0.0432746533198786 -3.03385452939503 0.0170204758080862
ENSG00000105968.18 H2AFV protein_coding chr7 -0.00439913469349509 7.83015165297311 -0.0669491205622427 0.946676942781362 0.967157802340404 -6.91811822107881 0.3803955598594
ENSG00000105971.14 CAV2 protein_coding chr7 0.0957142171612615 2.49775943882057 0.496763250148327 0.619802540710534 0.735370322306683 -6.2864214069354 0.289230573109085
ENSG00000105974.11 CAV1 protein_coding chr7 0.505616399882504 2.7942131706828 1.90179246098874 0.0583741557274529 0.131787026273181 -4.6961683216365 0.0518335265662756
ENSG00000105976.14 MET protein_coding chr7 0.149950184935347 0.266651044725228 0.480102075316721 0.631584214177073 0.745351533481458 -5.98151335559252 0.293156311394726
ENSG00000105982.16 RNF32 protein_coding chr7 -0.304452932747947 1.05517847375399 -2.45756061772045 0.0146837724887049 0.0456477177225642 -3.30030202496524 0.017953832453566
ENSG00000105983.20 LMBR1 protein_coding chr7 0.04137546760045 5.99308918675367 0.657787795230256 0.511293553215759 0.643050670927695 -6.6859431070147 0.252920070947645
ENSG00000105989.8 WNT2 protein_coding chr7 1.68714471642666 -3.94614584095028 3.50885421766896 0.000535577049135437 0.00348491102455544 -0.499305088130424 0.00137066017255723
ENSG00000105993.14 DNAJB6 protein_coding chr7 -0.240948648349745 7.85536203629245 -3.54469242979551 0.000470880368095498 0.0031428900354809 -0.82779478632951 0.00123613893382261
ENSG00000106003.12 LFNG protein_coding chr7 0.394757419899324 3.73962266482142 2.28276970646734 0.0233034482005729 0.0650605383745269 -3.99752858101624 0.0255891436328624
ENSG00000106006.6 HOXA6 protein_coding chr7 0.939532342165453 -1.54738204835504 2.51678655586536 0.0124842131099883 0.0400660140146941 -2.91525957556387 0.0157584768437715
ENSG00000106009.15 BRAT1 protein_coding chr7 0.343707336341715 5.25801425338005 2.73491612058851 0.00669668134754356 0.0248693538384213 -3.13956194974193 0.00978143561869148
ENSG00000106012.17 IQCE protein_coding chr7 0.445326091127666 5.6754916000984 3.67531458005551 0.000291986847170496 0.00215878676026465 -0.321972557340453 0.00084907850228861
ENSG00000106018.13 VIPR2 protein_coding chr7 0.337973900172915 -0.667482757702277 0.988073033448011 0.324094055730416 0.467075167536864 -5.43592014992539 0.18370664996101
ENSG00000106025.8 TSPAN12 protein_coding chr7 0.40452201166441 2.55248997850258 2.60312295611459 0.00980281043575343 0.0332691142611486 -3.14168887884039 0.0130851690538725
ENSG00000106028.10 SSBP1 protein_coding chr7 -0.0760603128174171 6.12301028134899 -1.09031745707592 0.276647118457296 0.416057235699011 -6.31771469963341 0.163640643465104
ENSG00000106034.17 CPED1 protein_coding chr7 0.58399547198319 0.608924899311985 2.1232416137588 0.0347388354644711 0.0883723061627952 -3.99890263501683 0.0347579606942271
ENSG00000106049.8 HIBADH protein_coding chr7 -0.211399888259527 3.15671703001863 -1.77156368683935 0.0777130982722638 0.163170641669765 -4.95560810610875 0.0641771047500081
ENSG00000106052.13 TAX1BP1 protein_coding chr7 -0.0505815101996745 6.89590987091372 -0.696370487418316 0.486858570877697 0.621775439924576 -6.68752698195936 0.244552249906461
ENSG00000106066.14 CPVL protein_coding chr7 0.657732177971815 1.8540267550235 2.73609702032419 0.00667342041129585 0.0247986555115116 -2.78483661055814 0.0097536290605674
ENSG00000106069.22 CHN2 protein_coding chr7 -0.0217368288078646 5.14269350702021 -0.113266931404232 0.909911915745131 0.944219894187271 -6.81675331998034 0.371373786584347
ENSG00000106070.18 GRB10 protein_coding chr7 0.285700021241234 6.09576424919897 3.81267553409677 0.000174092744802012 0.00143025634652175 0.120151695899361 0.00056253815288574
ENSG00000106077.18 ABHD11 protein_coding chr7 0.386685904147114 1.68408205194353 3.35039724275212 0.000934689361412883 0.00537324360702562 -0.943775672484453 0.00211336558026966
ENSG00000106078.17 COBL protein_coding chr7 -0.225659926807306 1.68230805025565 -0.969483744079763 0.333262316118221 0.476443585656183 -5.81641331869518 0.187391368883684
ENSG00000106080.10 FKBP14 protein_coding chr7 0.100482437916222 3.78814232314524 1.01201374041449 0.312532316707426 0.454315773416242 -6.07544561421406 0.178688216714403
ENSG00000106086.18 PLEKHA8 protein_coding chr7 -0.071854417577763 6.06653351540405 -1.04475050553762 0.297170508659012 0.438241907193557 -6.34836307576032 0.172366159107995
ENSG00000106089.11 STX1A protein_coding chr7 0.272526239099298 5.05264741995443 1.57590639246214 0.116340870956612 0.220685148680388 -5.54308310378167 0.0867982975288915
ENSG00000106100.10 NOD1 protein_coding chr7 0.313553246698826 2.21884560407067 2.80341108174768 0.00546235334503707 0.021229896694502 -2.56136021073432 0.00834999047654888
ENSG00000106105.13 GARS protein_coding chr7 -0.0838966630499543 6.69510624429474 -1.25188727627323 0.211807701771077 0.342174660274351 -6.1482806096937 0.134581679587122
ENSG00000106113.18 CRHR2 protein_coding chr7 0.628517126608808 2.79946409267401 1.97141165988833 0.04980484668669 0.116382207223996 -4.53327885729463 0.0457746137884774
ENSG00000106123.11 EPHB6 protein_coding chr7 0.767863896755325 5.115235866714 3.78182078736513 0.0001957895307201 0.0015783234755624 0.113000038078452 0.000620774852534849
ENSG00000106125.14 FAM188B protein_coding chr7 0.141012186326329 2.2930783705277 1.2057502030318 0.229079825517259 0.36253477508185 -5.61495657902655 0.142589573699395
ENSG00000106144.19 CASP2 protein_coding chr7 -0.142392385329948 5.81872687540768 -2.10177740576175 0.0365965909282418 0.0918774732910564 -4.697336649033 0.0361365878519971
ENSG00000106153.12 CHCHD2 protein_coding chr7 0.0540188330777421 7.4255270452184 0.433110777141372 0.6653162745616 0.770117688120393 -6.82820699449595 0.30289715744554
ENSG00000106211.8 HSPB1 protein_coding chr7 0.36162381072744 4.23146770683409 1.54777463245287 0.122970442695338 0.229960863959622 -5.46911537415168 0.0904465552363743
ENSG00000106236.3 NPTX2 protein_coding chr7 0.0106336471063721 3.16987810755902 0.0482248130104071 0.961576459546349 0.97747222528568 -6.49123465810843 0.384452354605201
ENSG00000106244.12 PDAP1 protein_coding chr7 0.146351529600089 6.91649049649979 1.58301677799374 0.114710771265583 0.218575889774121 -5.67771513549606 0.0859686989663856
ENSG00000106245.10 BUD31 protein_coding chr7 -0.0413268794159054 5.68986168208563 -0.497646827070555 0.61918043213478 0.734971637685964 -6.75072750823921 0.289073765337759
ENSG00000106246.17 PTCD1 protein_coding chr7 0.565567506553574 3.1877528090553 6.2338727625854 1.98163452274744e-09 2.18153190522959e-07 11.1774614977544 8.58024459331073e-08
ENSG00000106258.14 CYP3A5 protein_coding chr7 0.162564268614177 1.75300262114524 1.36978218096237 0.17201203711878 0.294529019326353 -5.34151422852748 0.115842038321328
ENSG00000106261.16 ZKSCAN1 protein_coding chr7 0.258795824139425 7.52762449067762 3.68553629323133 0.000281108300882329 0.00209867928920187 -0.351691763678644 0.000825437463513623
ENSG00000106263.17 EIF3B protein_coding chr7 0.0155550899828944 6.46528175726482 0.280404447714143 0.77940442675925 0.855247294601136 -6.8706885761045 0.336379722792674
ENSG00000106266.10 SNX8 protein_coding chr7 0.676085917638158 3.71108977327872 4.8536479351222 2.16249583125035e-06 4.71583906552698e-05 4.49278442273677 1.85479994805086e-05
ENSG00000106268.15 NUDT1 protein_coding chr7 0.27150981353311 4.07838090206039 1.95454014190089 0.0517775742711732 0.119993012234899 -4.76500932341329 0.0471947896794663
ENSG00000106278.11 PTPRZ1 protein_coding chr7 -0.134574088430819 9.57734911730684 -0.900613291101504 0.368680535342089 0.51129351622042 -6.47428829681414 0.201098293251108
ENSG00000106290.14 TAF6 protein_coding chr7 0.337630766898884 5.00473386116692 3.40166670903889 0.000782307252608274 0.00466787261092214 -1.17316754012417 0.00183593412666192
ENSG00000106299.7 WASL protein_coding chr7 -0.260404508646734 5.89919902264016 -3.82173641615965 0.000168166576205192 0.00139639527283321 0.159301774098925 0.000549220158601845
ENSG00000106305.9 AIMP2 protein_coding chr7 0.286741113527125 3.40727835213856 2.8835651125244 0.00428250965521127 0.0175869662056498 -2.52160524521399 0.00691717922332583
ENSG00000106327.12 TFR2 protein_coding chr7 0.204125676428103 2.01869003463167 1.59403801853566 0.112219878490641 0.215179723463329 -5.07146202396261 0.0846329432272054
ENSG00000106330.11 MOSPD3 protein_coding chr7 0.317917675622211 3.69979577126361 2.0750770230517 0.0390258426721552 0.0967144241620737 -4.48325525075348 0.0380390226254545
ENSG00000106333.12 PCOLCE protein_coding chr7 0.556847281509051 1.90416784155915 2.40518620484708 0.0169083987643856 0.0509595927432545 -3.55382398472619 0.0200430609822601
ENSG00000106336.12 FBXO24 protein_coding chr7 0.373873646097759 -0.413953003556605 2.25038200600292 0.0253145459132422 0.0694684466503758 -3.5679868221028 0.0273228304545402
ENSG00000106341.10 PPP1R17 protein_coding chr7 0.28619343866386 4.61356136483914 1.23000155199156 0.219879165063039 0.351607046157092 -5.96890426977619 0.138291557851034
ENSG00000106344.8 RBM28 protein_coding chr7 0.199382444128466 5.60411015248052 3.22293979944429 0.00144148693501648 0.00754542373651718 -1.8016826669291 0.00296771186633993
ENSG00000106346.11 USP42 protein_coding chr7 -0.0112993566054524 5.16967193547049 -0.182206518036016 0.855571694649721 0.907560363117145 -6.80858716508679 0.356955123144049
ENSG00000106348.16 IMPDH1 protein_coding chr7 0.526154947889018 4.56256106594933 3.61693684141298 0.000362116791493208 0.00255644295204865 -0.416478122710337 0.00100548177933314
ENSG00000106351.12 AGFG2 protein_coding chr7 0.55799714473862 1.86359651150303 5.20553981201604 4.1015614225207e-07 1.29936875712733e-05 6.15530886241469 5.1105838637209e-06
ENSG00000106355.9 LSM5 protein_coding chr7 -0.123375225218756 6.12489792701614 -1.52644467179855 0.128192202496005 0.237058000500224 -5.74914544225743 0.0932379500028
ENSG00000106366.8 SERPINE1 protein_coding chr7 -1.33553656322097 0.643578159926248 -3.72075929644577 0.000246477462208441 0.00189005399187613 0.332102884852311 0.000743382460095344
ENSG00000106367.14 AP1S1 protein_coding chr7 0.0386859308810469 6.03013431817402 0.274780095629079 0.783717324502414 0.858149653355428 -6.84152699042693 0.337521257690681
ENSG00000106384.10 MOGAT3 protein_coding chr7 -0.0912570837740907 -0.450571925297076 -0.547649826210221 0.584432146905248 0.707212684500483 -5.73506291009956 0.278155813259464
ENSG00000106392.10 C1GALT1 protein_coding chr7 -0.0781562317611667 5.24626099622034 -0.745953524905967 0.456412347878634 0.594750839352982 -6.54492198162879 0.233923128123509
ENSG00000106397.11 PLOD3 protein_coding chr7 0.365067430547139 3.95474564900981 3.49135769161429 0.000570106834487434 0.00365291443530799 -0.745456823161778 0.00143673806732978
ENSG00000106399.11 RPA3 protein_coding chr7 -0.0472509618074769 4.56402390762092 -0.440485263257567 0.65997501803837 0.765898008151789 -6.62006367132184 0.301237503229651
ENSG00000106400.11 ZNHIT1 protein_coding chr7 0.0378745558095119 5.35002926967818 0.426977494130883 0.669771610350584 0.773724566898954 -6.73534661168434 0.304315789099026
ENSG00000106404.13 CLDN15 protein_coding chr7 0.56267516196252 2.28709111544304 4.63324842651064 5.85730101380559e-06 9.96816425673156e-05 3.66594904988462 3.92060676554959e-05
ENSG00000106415.12 GLCCI1 protein_coding chr7 -0.0297546321342895 6.52569200789683 -0.239012136218449 0.811296472332423 0.877236099672393 -6.8786533325425 0.345028201660837
ENSG00000106443.16 PHF14 protein_coding chr7 -0.121527932033825 7.34688900501805 -2.18142017122423 0.0301057241348364 0.079431130154435 -4.58348855999688 0.0312412815698162
ENSG00000106459.14 NRF1 protein_coding chr7 0.0711686583362256 5.02663900160924 1.28667005818706 0.199426695812102 0.327067208569308 -5.97891704681304 0.128639725197175
ENSG00000106460.18 TMEM106B protein_coding chr7 -0.159486151376907 6.57243972072297 -1.55322970483282 0.121662200949643 0.228144150700204 -5.72028728634279 0.0897320186263736
ENSG00000106462.10 EZH2 protein_coding chr7 0.0706392733022945 6.83058368667347 0.641408723797035 0.521858209972363 0.65302717465567 -6.69840755410697 0.256843957734123
ENSG00000106477.18 CEP41 protein_coding chr7 0.0652548901182198 5.54104220423043 0.943484173406337 0.346365021112953 0.488812874119346 -6.41823791713524 0.192256368575173
ENSG00000106479.10 ZNF862 protein_coding chr7 0.411962447338718 4.40381383743044 4.79167854060039 2.87188146646425e-06 5.82780186063379e-05 4.15910608110512 2.29214916755145e-05
ENSG00000106483.11 SFRP4 protein_coding chr7 -0.666389995855487 -0.467473353359178 -2.4241196735062 0.016071996296894 0.0489609378715827 -3.20403677588457 0.0192569644041882
ENSG00000106484.15 MEST protein_coding chr7 -0.278730267024622 6.43051281889545 -1.85979485430094 0.0641160118073996 0.141256672344834 -5.18675350320977 0.0555580597400555
ENSG00000106511.5 MEOX2 protein_coding chr7 0.102038432033189 -1.91692139673567 0.310520219726372 0.756430029554289 0.838970433579251 -5.64357329394145 0.329977824729927
ENSG00000106524.8 ANKMY2 protein_coding chr7 -0.256439250366144 5.70693510328148 -2.81226631466436 0.00531884938762078 0.0207481685067906 -3.01345998561239 0.00816052060594341
ENSG00000106526.10 ACTR3C protein_coding chr7 0.316776241129974 -0.585565129394604 2.03390216522632 0.0430416103471161 0.104254904934375 -3.98089921531229 0.0410047903606136
ENSG00000106536.19 POU6F2 protein_coding chr7 -0.17579407624545 2.13931742164618 -0.76526434621816 0.444852489535373 0.584617753538466 -6.06548338355768 0.22993765559546
ENSG00000106537.7 TSPAN13 protein_coding chr7 -0.337044853648185 7.28953766095667 -3.0548218653236 0.00250145431569958 0.0115341927530713 -2.36873586060684 0.00453654584516969
ENSG00000106538.9 RARRES2 protein_coding chr7 0.899487698469352 1.95969254310284 2.9320453602287 0.00368688953505287 0.015652174565057 -2.20996345574345 0.00615620087258141
ENSG00000106541.11 AGR2 protein_coding chr7 0.54310555276872 -2.56404653360562 1.04475714767687 0.297167444259644 0.438241907193557 -5.14634223201782 0.172366159107995
ENSG00000106546.13 AHR protein_coding chr7 -0.223084607150178 3.1676775884093 -0.960022512868488 0.337992656343899 0.480491791924082 -6.03418900940401 0.188983580295283
ENSG00000106554.12 CHCHD3 protein_coding chr7 -0.237593917939379 5.32541517940251 -3.3854890350224 0.00082768486839936 0.00488567066755574 -1.27678790506668 0.00192159689388454
ENSG00000106560.10 GIMAP2 protein_coding chr7 0.5472901596875 -0.590212295000754 2.56653281767899 0.0108688634358511 0.0359857444659926 -2.88524180337772 0.0141536545328728
ENSG00000106565.17 TMEM176B protein_coding chr7 0.642816873418359 -1.07568190955051 1.81837794798423 0.0702304106707254 0.15108681081863 -4.31796822432719 0.0594243791960805
ENSG00000106571.13 GLI3 protein_coding chr7 0.45692041942412 6.29164510365089 2.10791073400798 0.0360572459906596 0.0909251726384364 -4.63873935654745 0.035762035799549
ENSG00000106588.10 PSMA2 protein_coding chr7 -0.191885480681159 6.90096314301773 -2.28700840942355 0.0230508592203478 0.0645087121555776 -4.35355912382702 0.0253721033081146
ENSG00000106591.3 MRPL32 protein_coding chr7 -0.169679125862813 5.15303038640874 -2.0210793406062 0.044361869220119 0.10665983680633 -4.80828205981748 0.0419506808902071
ENSG00000106603.18 COA1 protein_coding chr7 -0.00124511996217478 5.64856670290999 -0.0204418477344322 0.983707579753238 0.991191883174505 -6.85933297914776 0.38984847189968
ENSG00000106605.10 BLVRA protein_coding chr7 0.140299354209101 4.54657911931786 1.19274468243966 0.234126045709972 0.368369465755735 -6.03410336785098 0.144884432325493
ENSG00000106608.16 URGCP protein_coding chr7 0.339016132994699 4.95645558206723 4.10312725837027 5.55673183961552e-05 0.000580868098652746 1.28897239992543 0.000228462868269047
ENSG00000106609.16 TMEM248 protein_coding chr7 0.0605885682857248 5.929614665709 1.11248306537479 0.267023544990236 0.405846295750972 -6.27981187865409 0.159624549908473
ENSG00000106615.9 RHEB protein_coding chr7 -0.0753825949866171 6.64620116999602 -0.87631195013303 0.381720946379941 0.524218988736651 -6.54311086058293 0.206182047259359
ENSG00000106617.13 PRKAG2 protein_coding chr7 -0.12958026464388 4.97069849119941 -1.19126639577888 0.234704607277824 0.369095621524539 -6.08996701988535 0.145170038696606
ENSG00000106624.10 AEBP1 protein_coding chr7 0.456041626238033 3.81087148128461 3.1742218572028 0.00169516035726146 0.00850671069310637 -1.71642401167035 0.00334579834731791
ENSG00000106628.10 POLD2 protein_coding chr7 0.219528627526461 5.78644804753161 2.03197826352127 0.043237542132091 0.104685370050124 -4.82194259253816 0.0411740978079703
ENSG00000106631.8 MYL7 protein_coding chr7 -0.608690954776861 -1.79411260208264 -2.06512959896716 0.0399654677530428 0.0984997195763832 -3.80721546267113 0.0387412021942874
ENSG00000106633.15 GCK protein_coding chr7 -0.0268422912628234 1.17221594557774 -0.109231944606275 0.913108154498478 0.945968465058879 -6.1918451466483 0.372061521919831
ENSG00000106635.7 BCL7B protein_coding chr7 0.553760172505454 4.05200200482171 6.00484808720417 6.88849967030265e-09 5.54036681245255e-07 9.94148757016114 2.17909727900593e-07
ENSG00000106636.7 YKT6 protein_coding chr7 0.261230173034409 6.61146479669466 3.22726252931695 0.0014207694375676 0.00746582126292236 -1.84805068152414 0.00293640319319887
ENSG00000106638.15 TBL2 protein_coding chr7 0.11195178305624 4.16914926695294 1.87458024743843 0.0620432387046655 0.137826914685834 -4.93596049873648 0.0542090920930798
ENSG00000106665.15 CLIP2 protein_coding chr7 0.632013091263359 6.70093523850206 3.73855275040197 0.000230553798501495 0.0017889755977116 -0.126068682853749 0.000703627032134301
ENSG00000106682.14 EIF4H protein_coding chr7 0.193097723776998 7.55714844014433 2.78184704050861 0.00582663254049194 0.022330353691955 -3.13568945020054 0.00878281431836078
ENSG00000106683.14 LIMK1 protein_coding chr7 0.397429340623656 5.09908134583189 3.53795116596716 0.000482460441254181 0.0032092364849891 -0.736603831413627 0.00126223384278606
ENSG00000106686.16 SPATA6L protein_coding chr9 -0.311797440346759 2.30111906931389 -2.82502724063203 0.00511807280652828 0.0201451920478635 -2.51887350774646 0.00792336223621243
ENSG00000106688.11 SLC1A1 protein_coding chr9 -0.197487327656536 4.48741199194608 -1.20774124607361 0.228314215892925 0.361615556041542 -6.01130297877457 0.142228033069081
ENSG00000106689.10 LHX2 protein_coding chr9 -0.291952446125504 6.69843566260972 -1.3714255929369 0.171500100352012 0.293810591442417 -5.97567508521155 0.115559471426384
ENSG00000106692.14 FKTN protein_coding chr9 -0.00438901835367759 5.11839270062825 -0.0639584478611524 0.94905559226132 0.968801228750558 -6.8059493182917 0.381041940530544
ENSG00000106701.11 FSD1L protein_coding chr9 -0.328982878520778 7.03071481090827 -4.0347551580275 7.31342171326166e-05 0.000722887822993215 0.910492305347668 0.000284321046139132
ENSG00000106714.17 CNTNAP3 protein_coding chr9 0.190786759670254 3.28550128655714 0.969351726373591 0.333328023982762 0.476443585656183 -6.05623438865041 0.187391368883684
ENSG00000106723.16 SPIN1 protein_coding chr9 -0.0544068092706587 8.04232703635991 -0.880436270215182 0.379487942002123 0.521925557150417 -6.52911422548334 0.205280011221255
ENSG00000106733.20 NMRK1 protein_coding chr9 -0.163300033914787 2.91112919669096 -0.880439652611862 0.379486114016136 0.521925557150417 -6.09021740827291 0.205280011221255
ENSG00000106771.12 TMEM245 protein_coding chr9 0.116612485293934 6.4760684391329 1.9389656582433 0.0536566347852123 0.123511234331773 -5.06697147906481 0.0485785515237194
ENSG00000106772.17 PRUNE2 protein_coding chr9 -0.056522991507756 4.57189268435759 -0.522893642916127 0.601521968031098 0.720076657938002 -6.59394907877447 0.283215378891814
ENSG00000106780.8 MEGF9 protein_coding chr9 0.0565912385139257 6.80127077795284 0.729551614292914 0.466362913805253 0.60374219930661 -6.65706757814068 0.237459545236809
ENSG00000106785.14 TRIM14 protein_coding chr9 0.348372523111473 1.60394010912958 2.15135967823622 0.0324282303034164 0.0839863032736916 -4.02809614481554 0.0330328895419207
ENSG00000106789.12 CORO2A protein_coding chr9 -0.13906042349203 2.5098628243736 -0.873698686341826 0.383140018122975 0.525553171810457 -6.01337292031168 0.206706798562701
ENSG00000106799.12 TGFBR1 protein_coding chr9 -0.0255827529528007 7.24423705211526 -0.232218946052729 0.816562292162702 0.881036950331016 -6.89785249362486 0.346523124940916
ENSG00000106803.9 SEC61B protein_coding chr9 0.0487132936353718 5.87479147816843 0.446592427089366 0.655564814259706 0.763006894742141 -6.78060189219805 0.300100391269825
ENSG00000106804.7 C5 protein_coding chr9 -0.161842058302677 3.6549746647431 -1.49746625865249 0.13556232761633 0.247106989406399 -5.44813543235586 0.0971903461389171
ENSG00000106809.10 OGN protein_coding chr9 1.81264224943582 1.06115698821318 2.15747792285868 0.031943391251301 0.0831462824738312 -3.98076226208264 0.0327024985946697
ENSG00000106819.11 ASPN protein_coding chr9 1.07062468472345 -0.400185961061778 1.72782217651527 0.085283279242797 0.174814346628957 -4.54561055720472 0.0687567231494786
ENSG00000106823.12 ECM2 protein_coding chr9 0.46759045320715 0.35820687453423 1.45361391844834 0.147336222675605 0.26243100679625 -5.06020801708924 0.103217478588453
ENSG00000106829.18 TLE4 protein_coding chr9 -0.351385837713112 6.57612226729282 -2.00507076075795 0.0460582543717768 0.109751886115472 -4.93409284054654 0.0431668235147277
ENSG00000106852.15 LHX6 protein_coding chr9 0.326795433992343 3.83321586730217 1.24653184456872 0.213762591069936 0.344543265207994 -5.86420470220017 0.13551328226627
ENSG00000106853.18 PTGR1 protein_coding chr9 -0.324584748996492 4.17877004650524 -2.84685519043525 0.00479055495021636 0.0191426576436277 -2.71286386849132 0.00752905260540066
ENSG00000106868.16 SUSD1 protein_coding chr9 0.0710019037065372 3.36634672117349 0.543532216953425 0.587258833343277 0.709414792573107 -6.35851696637892 0.279021930589159
ENSG00000106948.16 AKNA protein_coding chr9 0.479114261188211 4.04026046167868 3.69456548906494 0.000271817834369739 0.00204257650793029 -0.05187879788354 0.000803371520562194
ENSG00000106976.20 DNM1 protein_coding chr9 0.225324580866625 6.57709837787705 2.27286383723595 0.0239031963910355 0.0662936389909777 -4.36316861062214 0.0260741379101383
ENSG00000106991.13 ENG protein_coding chr9 1.21572230222241 2.85882999667905 5.84398271693689 1.62092511472549e-08 1.07334492371334e-06 9.18132423427663 4.22160315710792e-07
ENSG00000106992.18 AK1 protein_coding chr9 0.166228949875677 4.89267837976561 0.939028136455714 0.348643380534062 0.491162481382625 -6.31814106789585 0.193180499227071
ENSG00000106993.11 CDC37L1 protein_coding chr9 -0.134772969011466 4.90874745486753 -1.94122783886147 0.0533801968503544 0.123035695802426 -4.94464776784474 0.0483915161250823
ENSG00000107014.8 RLN2 protein_coding chr9 0.0427178368703465 -1.46340549932309 0.17308308827472 0.862729373961025 0.912649052744213 -5.70841947176305 0.358956569996833
ENSG00000107020.9 PLGRKT protein_coding chr9 0.0615195110309481 4.11893658935665 0.696914446916128 0.486518670042581 0.621438539413633 -6.42476020075858 0.244419742617405
ENSG00000107021.15 TBC1D13 protein_coding chr9 0.4799032326815 4.58171996880499 5.38057387594101 1.73766870177065e-07 6.53076406837817e-06 6.80983732405364 2.56863321382377e-06
ENSG00000107036.11 RIC1 protein_coding chr9 -0.0252278508547829 4.50596633839022 -0.366408699994591 0.714377119936888 0.807951623896773 -6.65737136368179 0.317777729309319
ENSG00000107077.18 KDM4C protein_coding chr9 -0.308828313329116 4.10998081201522 -4.33078155756249 2.16980198109712e-05 0.000279329355928943 2.26485390181005 0.000109863815890882
ENSG00000107099.15 DOCK8 protein_coding chr9 0.21078330064678 1.30309180327107 1.25957625454113 0.209023779182627 0.338894039628386 -5.43606093341632 0.133291369438884
ENSG00000107104.18 KANK1 protein_coding chr9 -0.138115937816343 3.16970460874008 -0.909536959834607 0.363962824615188 0.506785865041259 -6.07912679191241 0.199325376267139
ENSG00000107105.14 ELAVL2 protein_coding chr9 0.128394794499629 7.12213329610576 1.2389734329723 0.216543870581284 0.347979539861212 -6.15889646734262 0.136864813130601
ENSG00000107130.9 NCS1 protein_coding chr9 0.356197675593394 6.84480519978271 2.48487325965639 0.013629957812135 0.0429708388943881 -3.86521915296918 0.0169009817005082
ENSG00000107140.15 TESK1 protein_coding chr9 0.213056945474375 4.6756447041009 1.75351094101023 0.0807679052364799 0.16794308615693 -5.2242644272818 0.0660541683359091
ENSG00000107147.12 KCNT1 protein_coding chr9 0.24176822285941 1.83286917567064 1.03656599407815 0.300962647656536 0.442500507163792 -5.7749503344676 0.174041121059369
ENSG00000107159.12 CA9 protein_coding chr9 -0.287768884649593 -1.43009234811215 -0.827104786928905 0.408984470459936 0.550500723114879 -5.40174133904044 0.216518990247039
ENSG00000107164.15 FUBP3 protein_coding chr9 0.074103037461283 6.19990594398797 1.0270398978306 0.305417059910468 0.44699759811076 -6.38213743042872 0.175809884568664
ENSG00000107175.11 CREB3 protein_coding chr9 0.402875467504425 4.85322515625529 4.33590006299995 2.12344982136591e-05 0.000275423012912659 2.19509602112245 0.000108327401114424
ENSG00000107185.9 RGP1 protein_coding chr9 0.308980637069663 5.39935679498107 4.32423339403208 2.23051495821783e-05 0.000285349180908114 2.10386245864648 0.000112231490212141
ENSG00000107186.16 MPDZ protein_coding chr9 0.0093829522334147 6.84338466445762 0.0777250141683331 0.938110389360304 0.961904293689282 -6.90057335848963 0.378329287571948
