gene_id gene_name gene_type chr size logFC AveExpr t P.Value adj.P.Val z.std qvalue
ENSG00000101306.10 MYLK2 protein_coding chr20 2976 -0.111352834180017 1.33560153812241 -0.645136375254988 0.519752806169197 0.819819640714984 -0.643726494560967 0.610899215626101
ENSG00000101307.15 SIRPB1 protein_coding chr20 6091 0.0672834799640503 -0.417509444282869 0.408507493151628 0.683266901209379 0.893471655375056 0.408009226424769 0.665781967576127
ENSG00000101310.15 SEC23B protein_coding chr20 4385 -0.0628217131889521 5.44739055462069 -1.25367749543337 0.211616939913557 0.590811277556371 -1.24913161243633 0.440250669924753
ENSG00000101311.15 FERMT1 protein_coding chr20 5359 -0.277976466440123 -1.70352021701389 -0.667125802460267 0.505772451701935 0.81290956878163 -0.665434770527421 0.605750086092775
ENSG00000101327.8 PDYN protein_coding chr20 2847 1.25537372532238 0.959687629184363 1.68349783875663 0.0937845187333567 0.436726703103289 1.67576353807524 0.325432555063078
ENSG00000101331.15 CCM2L protein_coding chr20 2587 0.000413491851311999 0.957928305967364 0.0026530209628186 0.997886356687082 0.999552257622119 0.00264906214363106 0.744829301266934
ENSG00000101333.16 PLCB4 protein_coding chr20 6900 -0.21511911326316 4.75271359941796 -1.57610525705677 0.116324259222634 0.470291465160095 -1.57039063765682 0.350443771914747
ENSG00000101335.9 MYL9 protein_coding chr20 2821 0.229228784888572 0.652826022291827 0.996928609667628 0.319867329984546 0.689394060390549 0.994730553991808 0.513710906441061
ENSG00000101336.13 HCK protein_coding chr20 3092 0.389709898805436 -0.517735385782585 1.50070313574257 0.135421621339546 0.499746392855789 1.49305946697594 0.372392492501546
ENSG00000101337.15 TM9SF4 protein_coding chr20 5415 0.0116682951328136 5.72583685685611 0.180526761435149 0.856941234495216 0.958566443400779 0.180269199841102 0.71428819134942
ENSG00000101343.14 CRNKL1 protein_coding chr20 4567 -0.0626378785475984 5.53984080990598 -1.12846709434189 0.26031504359194 0.6389270456289 -1.12564681597869 0.476104757232444
ENSG00000101346.13 POFUT1 protein_coding chr20 6426 0.0394554231055249 4.57187506430189 0.543189844121478 0.58769469486874 0.852123705625333 0.542179734074014 0.634971007682773
ENSG00000101347.9 SAMHD1 protein_coding chr20 11261 -0.0145943028006422 4.80398310578587 -0.189224768851 0.85019321227912 0.956766115581677 -0.188871906940424 0.712946653774643
ENSG00000101349.16 PAK7 protein_coding chr20 4929 0.126122736361278 6.48661557451321 1.0452522665496 0.297456865666225 0.67329609568762 1.04190254158335 0.501715299698071
ENSG00000101350.7 KIF3B protein_coding chr20 6103 0.182751915455436 6.71784899968944 2.14890381978834 0.0326866450822752 0.302385801722267 2.13591129126513 0.225326693719484
ENSG00000101353.14 MROH8 protein_coding chr20 3878 -0.137062623209718 1.54250825914853 -1.07955851602384 0.281809472786715 0.65920213196085 -1.07626339906333 0.491213000218838
ENSG00000101361.16 NOP56 protein_coding chr20 5398 -0.113914162433102 6.91503981929888 -1.74667056304054 0.0820212040940651 0.415597861363233 -1.73907708870899 0.309688125184781
ENSG00000101363.12 MANBAL protein_coding chr20 2045 -0.02162808296064 4.95592698586242 -0.342234218132944 0.732478897840668 0.913019836286571 -0.341829911626782 0.680348547580659
ENSG00000101365.20 IDH3B protein_coding chr20 2567 -0.0888942439377532 5.64877209212738 -1.37988704859192 0.168971052523306 0.539527248001129 -1.37551753731057 0.402035711568644
ENSG00000101367.8 MAPRE1 protein_coding chr20 2623 0.0440245566778634 7.26670115925443 0.594781387861173 0.552603222247804 0.837943625746627 0.59386378582087 0.624404537638383
ENSG00000101384.12 JAG1 protein_coding chr20 9298 -0.242636529527946 5.06678174242049 -1.59435460948371 0.114133244892495 0.467595405331346 -1.57988482571496 0.348434768040154
ENSG00000101391.20 CDK5RAP1 protein_coding chr20 4567 -0.096995413639602 4.89097416767656 -1.72833505247201 0.0855038514732446 0.420771603419384 -1.71960728270344 0.313543406038016
ENSG00000101400.5 SNTA1 protein_coding chr20 2342 0.162356012496224 2.86989832089647 1.25943329996151 0.209402503515834 0.588564162662346 1.25521009035309 0.438576203178647
ENSG00000101407.12 TTI1 protein_coding chr20 4479 0.0222441754187033 4.89764486988749 0.317822848015083 0.750899064575397 0.921158943840518 0.31745409722018 0.686413508913211
ENSG00000101412.12 E2F1 protein_coding chr20 2503 -0.267826319399922 4.48699461629424 -1.79736333326485 0.0739279099330774 0.40348156756645 -1.7870592676787 0.300659512049464
ENSG00000101413.11 RPRD1B protein_coding chr20 5511 -0.0117407221888229 5.46052599496239 -0.228944565547652 0.819176771926675 0.945109036530847 -0.228603927203697 0.704260230450566
ENSG00000101417.11 PXMP4 protein_coding chr20 5723 -0.0161807647093367 4.17723332899992 -0.216694451798984 0.828691563937383 0.948686875243811 -0.216379988139472 0.706926303272973
ENSG00000101421.3 CHMP4B protein_coding chr20 1646 -0.0773761395622458 6.46651246911467 -0.999858049101273 0.318503574455265 0.688364990686314 -0.997537719552553 0.512944081832427
ENSG00000101438.3 SLC32A1 protein_coding chr20 2574 0.475175476346643 1.63042111735453 1.84448766563061 0.0677631237212141 0.3899312842945 1.82657879725981 0.290562343097612
ENSG00000101439.8 CST3 protein_coding chr20 3695 0.292760552137724 4.32333429400363 1.97427427100952 0.0563148092873949 0.365082462564657 1.90859150008497 0.272045921984848
ENSG00000101442.9 ACTR5 protein_coding chr20 2565 -0.127881498006642 3.60352837463319 -2.10310391782665 0.0371237756770877 0.315918489109714 -2.08440024387128 0.235410750870267
ENSG00000101443.17 WFDC2 protein_coding chr20 1382 0.561334597964594 2.33183818917775 3.29444432956236 0.00122948061341853 0.0877131501247434 3.23195117578736 0.0653605890248841
ENSG00000101444.12 AHCY protein_coding chr20 3894 -0.175028155913391 6.21937940551917 -2.15668332810535 0.0322901370390231 0.301019922666332 -2.14080040825285 0.224308891263345
ENSG00000101445.9 PPP1R16B protein_coding chr20 6400 0.358277204314993 3.97682197065828 2.20661388897882 0.0285305050722188 0.289908363286506 2.18991357784474 0.216028968982392
ENSG00000101447.14 FAM83D protein_coding chr20 2475 -0.115560906511455 3.68536364673567 -0.871640093087722 0.384456483284297 0.737677036299948 -0.86971443207302 0.549689590832449
ENSG00000101448.13 EPPIN protein_coding chr20 6238 0.334165835552616 -0.0119020570114167 2.20752513933772 0.028879609491079 0.290534125558447 2.18512599843022 0.216495263838129
ENSG00000101452.14 DHX35 protein_coding chr20 4930 -0.0774866256415212 4.30915929429958 -1.16573687353444 0.245015613814825 0.623513620357316 -1.16254141090801 0.464619243906232
ENSG00000101457.12 DNTTIP1 protein_coding chr20 1883 -0.111065708870783 4.08930403263876 -1.76027941424694 0.0801051662430091 0.413896274040588 -1.750076198249 0.308420165368867
ENSG00000101460.12 MAP1LC3A protein_coding chr20 1762 0.0916376943269003 4.45022300234928 0.570760224376806 0.568883153916931 0.843957540056668 0.569697105037964 0.628885883720362
ENSG00000101463.5 SYNDIG1 protein_coding chr20 2847 -0.0958113515384845 2.98221827830052 -0.371380532788911 0.71084957157808 0.90540923810661 -0.370715329215035 0.674677411848257
ENSG00000101464.10 PIGU protein_coding chr20 2705 -0.00460983103364384 4.869550781743 -0.0664206014150122 0.947104649478251 0.987073558449252 -0.0663431257131348 0.735530637075271
ENSG00000101473.16 ACOT8 protein_coding chr20 4213 -0.0289187027655819 3.95400425605212 -0.459614668925892 0.64626805730117 0.877424446289809 -0.458952805512246 0.653824182038548
ENSG00000101474.11 APMAP protein_coding chr20 2454 -0.00658621157324931 6.02962735715657 -0.115629149186303 0.908059637113312 0.975289074043181 -0.115486352641286 0.726749276001818
ENSG00000101489.19 CELF4 protein_coding chr18 6532 0.273338904722292 5.9441429076074 1.8960018934979 0.0597786180027835 0.373365411759161 1.88242290789032 0.278218068777501
ENSG00000101493.10 ZNF516 protein_coding chr18 8217 0.0275781858871569 4.97078396173407 0.270423522520873 0.787084389126401 0.934791472858353 0.270098613012446 0.696571964347057
ENSG00000101542.9 CDH20 protein_coding chr18 4119 -0.340353159053018 3.62563520578822 -1.2471750362322 0.213937436487158 0.593899764583892 -1.24281113991536 0.442552096005419
ENSG00000101544.8 ADNP2 protein_coding chr18 5893 -0.171861764786662 5.33394040070186 -2.6266069140517 0.00929583330143516 0.191214298539978 -2.60097830308667 0.142485809308853
ENSG00000101546.12 RBFA protein_coding chr18 3722 0.0128159163874338 4.69906061157788 0.185371412249588 0.853095138307976 0.957970602960439 0.1851707144841 0.713844193133758
ENSG00000101557.14 USP14 protein_coding chr18 5987 -0.0887272593078264 6.42591724611359 -1.45117062631266 0.148060706874028 0.513757699980633 -1.44641546467755 0.382833199344088
ENSG00000101558.13 VAPA protein_coding chr18 11880 -0.0858850064959291 7.44477587906353 -1.61290562631251 0.108130266225073 0.458593466571205 -1.60665410688405 0.341726856867292
ENSG00000101574.14 METTL4 protein_coding chr18 5724 -0.277003203050923 4.35200993579638 -4.43393048046907 1.55457156373631e-05 0.0159291058668115 -4.32081047280804 0.0118697793958359
ENSG00000101577.9 LPIN2 protein_coding chr18 6800 -0.00443471934612775 5.49338492792038 -0.0526356049560751 0.958070306608297 0.990088738722901 -0.0525752885551858 0.737777437679533
ENSG00000101596.15 SMCHD1 protein_coding chr18 12435 -0.0855844451186026 7.02809481738655 -1.40243006017722 0.162361789450005 0.5324273701368 -1.39717221649309 0.396745145689328
ENSG00000101605.12 MYOM1 protein_coding chr18 6574 -0.301453185617506 1.09412255836 -1.70079800031284 0.0904079968218798 0.430274643615399 -1.69324944365898 0.320624719431222
ENSG00000101608.12 MYL12A protein_coding chr18 3245 -0.23601769301128 4.95401851826928 -2.80213449087598 0.00552618912520521 0.158790041193091 -2.77464560077799 0.118324454302528
ENSG00000101624.10 CEP76 protein_coding chr18 6158 -0.177407369091246 3.66988247876621 -2.69723720711669 0.00790284265089578 0.1805456166704 -2.65619276254261 0.134535902936513
ENSG00000101638.13 ST8SIA5 protein_coding chr18 15789 0.937195257231431 3.4355753332773 3.46900030789102 0.000678328737132351 0.0667490635522303 3.39819168521717 0.0497389285919909
ENSG00000101639.18 CEP192 protein_coding chr18 9901 -0.180733271993562 5.46577744907495 -2.57703803071821 0.0105678542658416 0.202990387173974 -2.55667288519352 0.151260914164084
ENSG00000101654.17 RNMT protein_coding chr18 6982 -0.00823650695643031 6.27096681873876 -0.131993751741573 0.895114796703515 0.971504838815436 -0.131835006899023 0.723929404145177
ENSG00000101665.8 SMAD7 protein_coding chr18 3692 0.206619111174591 3.26780431598699 1.60361437344445 0.110381294777563 0.461928278976479 1.59648167095358 0.344211835491206
ENSG00000101670.11 LIPG protein_coding chr18 13112 0.0589352971493567 6.15223803499372 0.259149024715026 0.795891613059189 0.937463880729207 0.258667739078789 0.698563343659114
ENSG00000101680.14 LAMA1 protein_coding chr18 15872 0.0845881007704496 4.98376955417744 0.479696280762934 0.632042464292718 0.871999797492248 0.478854046780799 0.649781934779642
ENSG00000101695.8 RNF125 protein_coding chr18 6508 -0.253661596147467 1.78700492697074 -0.964321006329885 0.336410717627845 0.701445008645264 -0.961281359955411 0.522690826499985
ENSG00000101745.16 ANKRD12 protein_coding chr18 12252 0.0358075829784919 7.17916856808673 0.483033922474508 0.62954573596981 0.870785492287211 0.482366328990041 0.648877079540213
ENSG00000101746.15 NOL4 protein_coding chr18 5687 0.0269182113275209 5.96678073961405 0.227766322734229 0.820099987115824 0.94572040275326 0.227416376691747 0.704715797903678
ENSG00000101751.10 POLI protein_coding chr18 9471 -0.0689005809240476 5.95366095310027 -0.836957035068016 0.403455288026699 0.749148387064015 -0.835466168024348 0.558237616319895
ENSG00000101752.11 MIB1 protein_coding chr18 10033 -0.145453374721739 7.55517923685565 -1.59758154357539 0.111564423540191 0.464413032293231 -1.59120066384711 0.346063381583594
ENSG00000101773.18 RBBP8 protein_coding chr18 5091 -0.147557259080556 4.69344280855843 -1.42097764999067 0.156989912171036 0.525572960003712 -1.41526807315084 0.391637493266862
ENSG00000101782.14 RIOK3 protein_coding chr18 5320 -0.0374116344622273 5.9961182953793 -0.51220316975244 0.609015667749189 0.861069350757282 -0.511479031043466 0.64163697093002
ENSG00000101811.13 CSTF2 protein_coding chrX 2187 -0.179636440187498 4.01077725833451 -3.05695639928031 0.00261283992280201 0.118614851546997 -3.00995779684486 0.0883873917786003
ENSG00000101812.12 H2BFM protein_coding chrX 1882 -0.0271727329982623 3.36982858606383 -0.247990849894049 0.804413928766136 0.940128971399366 -0.247638746672563 0.700549270464372
ENSG00000101825.7 MXRA5 protein_coding chrX 9793 -0.0443512495302604 1.66367254144911 -0.133068595937081 0.894260181434806 0.971504838815436 -0.132915534149754 0.723929404145177
ENSG00000101842.13 VSIG1 protein_coding chrX 3769 -0.336477014666675 -1.33651013780918 -1.48311474601354 0.140684294293704 0.506543063420745 -1.47324756295515 0.377457119537536
ENSG00000101843.18 PSMD10 protein_coding chrX 2459 -0.148449753791854 6.11252164679368 -2.10926883923745 0.0360341145314395 0.313693308349105 -2.09654226745162 0.233752628627554
ENSG00000101844.17 ATG4A protein_coding chrX 2927 -0.101478419690368 3.23610897710413 -1.37782263853544 0.170285390583815 0.541231386127904 -1.37128737228197 0.403305572149268
ENSG00000101846.6 STS protein_coding chrX 6521 -0.00405382353563127 3.30327642017807 -0.0339731784007697 0.972927623619237 0.993753461606529 -0.0339367050738021 0.740508253366191
ENSG00000101849.16 TBL1X protein_coding chrX 9092 -0.124392335111491 4.19204162445652 -0.996452534638773 0.32015331527415 0.689723641785578 -0.994142873207867 0.513956498283106
ENSG00000101850.12 GPR143 protein_coding chrX 2486 -0.920899160725807 -0.914965146730823 -3.03057104435537 0.00294753262519983 0.125214032636535 -2.97315739353984 0.0933048569760158
ENSG00000101856.9 PGRMC1 protein_coding chrX 1919 -0.0379766751581576 7.44331942670575 -0.443411300700484 0.658003911808256 0.883658797241097 -0.442670736789811 0.658469789336707
ENSG00000101868.10 POLA1 protein_coding chrX 6336 -0.0994823994407844 5.05948985836505 -1.20719484615499 0.228567842902455 0.608523879214606 -1.20405623766053 0.453449444292096
ENSG00000101871.14 MID1 protein_coding chrX 9295 0.0254282464120156 6.45911442817461 0.160614989425025 0.872626671012732 0.966263595224486 0.16032296295759 0.720023823649662
ENSG00000101882.9 NKAP protein_coding chrX 7894 -0.0196598448365391 4.71740255570717 -0.31984216788318 0.749371114471909 0.920177452076687 -0.319468710735001 0.685682137622636
ENSG00000101888.11 NXT2 protein_coding chrX 3064 -0.0881917634531575 2.72767035195862 -0.866096323659699 0.387615622312292 0.739190924208528 -0.863949519059927 0.550817684000711
ENSG00000101901.11 ALG13 protein_coding chrX 8188 -0.282730266838051 5.04852386961257 -3.4231706253477 0.000748735454815208 0.0698403087662804 -3.37108208203411 0.0520424099710467
ENSG00000101911.12 PRPS2 protein_coding chrX 2758 -0.269570468463143 3.8274706370399 -2.08832624618849 0.0388141883133349 0.321067992892591 -2.06615137721439 0.239247970260473
ENSG00000101928.12 MOSPD1 protein_coding chrX 2675 -0.1415199449582 4.24443469996017 -1.46109875568866 0.145544833714763 0.51206842493809 -1.45544959916806 0.381574414183042
ENSG00000101935.9 AMMECR1 protein_coding chrX 6516 -0.123167027863407 3.46275583844156 -0.970280675920611 0.333250208470376 0.698708997888392 -0.96758792839851 0.520652052674244
ENSG00000101938.14 CHRDL1 protein_coding chrX 3920 0.183019309192251 5.31388840768274 0.872560724534315 0.384865716040269 0.737677036299948 0.868966021551488 0.549689590832449
ENSG00000101940.17 WDR13 protein_coding chrX 7884 0.0809363268752526 6.22838540784732 1.19831429181073 0.232609862355162 0.61243499484661 1.19366289010709 0.456363862724094
ENSG00000101945.16 SUV39H1 protein_coding chrX 3368 -0.0937130386274981 2.69988492078622 -0.985309981185365 0.325851900524892 0.693202316349758 -0.982503416745043 0.516548677656636
ENSG00000101955.14 SRPX protein_coding chrX 1987 0.171512903997475 0.0318086483112343 0.773624471242551 0.440371402005415 0.773118895138381 0.77156619600121 0.576099550644887
ENSG00000101958.13 GLRA2 protein_coding chrX 3713 0.00720707265793607 5.10904954055376 0.025976264968675 0.979299600740911 0.995318344082556 0.0259470142061028 0.741674345796372
ENSG00000101966.12 XIAP protein_coding chrX 9025 0.0181677767354933 6.29345993043832 0.241386816774874 0.809483959431593 0.941773071752098 0.241091811073591 0.701774393120641
ENSG00000101972.18 STAG2 protein_coding chrX 8187 -0.114425201552161 7.14363503225928 -1.53902746070283 0.125614828218356 0.485061543178291 -1.53162569428898 0.361449886708707
ENSG00000101974.14 ATP11C protein_coding chrX 7407 -0.0702448888632607 5.66552655246375 -0.646682169964586 0.518662754740846 0.819182844420909 -0.645408101419045 0.610424698625965
ENSG00000101977.20 MCF2 protein_coding chrX 4996 0.243816423114932 2.60068587367258 1.62744815608972 0.105252033873537 0.454350543656962 1.61990803363159 0.338565187944585
ENSG00000101986.11 ABCD1 protein_coding chrX 4233 0.189764817505842 1.92305552068465 1.50367103579637 0.134191471510766 0.497990988777274 1.49777594925377 0.371084430433484
ENSG00000101997.12 CCDC22 protein_coding chrX 2516 -0.0259540035700883 3.55068613767655 -0.286578733005617 0.774798980172739 0.931024963188286 -0.286103331268157 0.693765300919129
ENSG00000102001.12 CACNA1F protein_coding chrX 6928 -0.0161999201281821 -1.60167421674782 -0.0525068188002569 0.958182555262845 0.990088738722901 -0.0524344116813819 0.737777437679533
ENSG00000102003.10 SYP protein_coding chrX 5215 0.119617894960771 7.38886511932858 0.812509361579051 0.417502102380839 0.758836243043659 0.810762449758723 0.565456647586213
ENSG00000102007.10 PLP2 protein_coding chrX 1279 -0.294631097808734 2.42004372199745 -1.18977172156924 0.236481492335101 0.616272378456943 -1.18382715049656 0.459223338785883
ENSG00000102024.17 PLS3 protein_coding chrX 4099 0.337529383271473 5.47732772656641 1.51145539187479 0.133065510902199 0.49565286142603 1.5021223611293 0.369342144576971
ENSG00000102030.15 NAA10 protein_coding chrX 4742 -0.00298280192376785 5.28258885963618 -0.0437637362888803 0.965141255854581 0.99176525457962 -0.0437028645060338 0.739026715168129
ENSG00000102032.12 RENBP protein_coding chrX 2057 0.0729849684656102 1.07135737796097 0.433024595936796 0.665515786700698 0.887621297956956 0.432310458815741 0.66142249802898
ENSG00000102034.16 ELF4 protein_coding chrX 4316 0.127384258189237 -0.603143025187917 0.538634778082413 0.590803652221688 0.853685573889421 0.537671798598235 0.636134854033918
ENSG00000102038.15 SMARCA1 protein_coding chrX 4363 -0.0860455390887249 6.89702828081241 -1.22292696689368 0.222623740630286 0.601661538008139 -1.21958103172148 0.448335881927655
ENSG00000102043.15 MTMR8 protein_coding chrX 2782 0.100064019019221 0.476618195496221 0.715144614113468 0.47538543036364 0.794368558051907 0.713744101773735 0.591934011984299
ENSG00000102048.15 ASB9 protein_coding chrX 2363 -0.707761247016232 -1.47848667687469 -2.96988302742738 0.00364858566026113 0.137320914144956 -2.90704683487902 0.102326456422843
ENSG00000102053.12 ZC3H12B protein_coding chrX 7829 -0.0456843428339554 3.53878246329953 -0.607959078561297 0.544475872585989 0.833547328141279 -0.606058552468367 0.62112857957958
ENSG00000102054.17 RBBP7 protein_coding chrX 7392 -0.157679914583095 6.61719436331056 -2.81498766391448 0.00537699937292143 0.158643868893567 -2.7835354042838 0.118215532121733
ENSG00000102057.9 KCND1 protein_coding chrX 5807 0.0971801381523699 0.789807977103511 0.664671715229335 0.506901292612975 0.813165698368392 0.663670393170366 0.605940944369255
ENSG00000102078.15 SLC25A14 protein_coding chrX 3009 -0.121591771136945 4.60712640674293 -1.96377260143989 0.0507924477840949 0.353480116661023 -1.95322915558246 0.263400283773775
ENSG00000102081.14 FMR1 protein_coding chrX 8919 -0.112500984150059 7.00007613183439 -1.51548798902392 0.131490443664057 0.494599270970216 -1.50825043434796 0.368557048012943
ENSG00000102096.9 PIM2 protein_coding chrX 2761 0.0711901169268272 2.42940059915133 0.591320026864138 0.554904090604734 0.838394135134686 0.590427481748926 0.624740240539521
ENSG00000102098.17 SCML2 protein_coding chrX 4203 0.0955297205379761 4.0914383772444 0.953019828747334 0.342171973017934 0.70592100386081 0.949882474043401 0.526026172264497
ENSG00000102100.15 SLC35A2 protein_coding chrX 3745 0.0296659162688912 3.57947216553895 0.435773974486718 0.663512951292877 0.886811445996037 0.435068163505825 0.660819026358959
ENSG00000102103.15 PQBP1 protein_coding chrX 1903 -0.0115580535996718 5.58437414360284 -0.131698700877327 0.895355112068388 0.971530508981575 -0.13153119351124 0.723948532601706
ENSG00000102104.8 RS1 protein_coding chrX 3485 0.246578587577051 0.202512907011625 1.27120142007092 0.205698963001492 0.58495985426715 1.2654809780564 0.435890406129945
ENSG00000102109.8 PCSK1N protein_coding chrX 1363 0.316296961222349 2.72967647454484 1.17403654321149 0.241801832918188 0.620278676567476 1.17049498059963 0.462208683673637
ENSG00000102119.10 EMD protein_coding chrX 2020 0.0389827262610559 4.97267953621382 0.496233212906896 0.620319829421286 0.867994397475892 0.495397116951639 0.646797259118387
ENSG00000102125.15 TAZ protein_coding chrX 4721 -0.144549013730318 4.55727555860775 -1.7753323169799 0.0772472853859644 0.409459429668485 -1.76688621914832 0.305113993362048
ENSG00000102144.14 PGK1 protein_coding chrX 5512 -0.113023376455645 7.5607389697972 -1.38716644861307 0.166764255193549 0.53749050155154 -1.38267593106991 0.40051800359156
ENSG00000102158.19 MAGT1 protein_coding chrX 4862 -0.180839347400777 4.57721242737619 -1.62480093056128 0.105586936703387 0.454350543656962 -1.61835118031163 0.338565187944585
ENSG00000102172.15 SMS protein_coding chrX 2160 0.0640584448898487 7.13609840617742 0.765584035007101 0.445980327869998 0.776465107749545 0.762133504645234 0.578593024279765
ENSG00000102174.8 PHEX protein_coding chrX 6384 -0.407202514256258 0.0194636424918944 -2.00402275516486 0.0470699153391576 0.345886311549404 -1.98567056594229 0.25774166161359
ENSG00000102178.12 UBL4A protein_coding chrX 2630 0.0208203041366885 4.72950502161016 0.288123178290784 0.773527868950605 0.930520111901347 0.287763382276124 0.693389104448732
ENSG00000102181.20 CD99L2 protein_coding chrX 5762 0.0217862277720515 6.11043404647264 0.273647755289159 0.784702013070769 0.933247835176332 0.273196704524669 0.695421702750086
ENSG00000102189.16 EEA1 protein_coding chr12 10150 -0.0729997347277434 5.07462334824499 -0.762249372767591 0.446771830495931 0.776998323692272 -0.760807874262494 0.578990357040526
ENSG00000102195.9 GPR50 protein_coding chrX 1951 -0.101441181936695 -2.25617143750771 -0.150573749975414 0.880470742755599 0.967901454867521 -0.15037249191231 0.721244295960331
ENSG00000102218.5 RP2 protein_coding chrX 3803 -0.119329339752497 4.14778154974589 -1.25592255718271 0.210526983985173 0.589419200991743 -1.25211768623167 0.439213346055955
ENSG00000102221.13 JADE3 protein_coding chrX 5137 0.0268418017659466 4.82643259893209 0.366298128408954 0.714512703458107 0.906339245190198 0.365802166061944 0.675370418663019
ENSG00000102225.15 CDK16 protein_coding chrX 6524 0.0895169550432399 6.51090177855731 1.26064920664861 0.209259432831245 0.588564162662346 1.25560440683277 0.438576203178647
ENSG00000102226.9 USP11 protein_coding chrX 5269 0.119311683576769 6.95845868846835 1.36064906007385 0.175077144147139 0.547249065989318 1.35606922310486 0.407789724180586
ENSG00000102230.13 PCYT1B protein_coding chrX 5555 0.051609539832363 4.94574361269242 0.532198759225909 0.595161180265035 0.855419749423772 0.531371769596823 0.63742709737755
ENSG00000102239.4 BRS3 protein_coding chrX 2833 -0.0195883159626075 -2.39960630825498 -0.0321487722011082 0.97438822513166 0.994058385212576 -0.0321051140002859 0.740735471137648
ENSG00000102241.11 HTATSF1 protein_coding chrX 3136 -0.10680222962707 7.75752194088061 -1.49007923090375 0.137581853091738 0.503086311056233 -1.48485645538326 0.374881275774812
ENSG00000102265.11 TIMP1 protein_coding chrX 1541 -0.0516782595014941 2.55136164791351 -0.406462999093515 0.684809883364789 0.894045663646903 -0.405908430554932 0.666209697268878
ENSG00000102271.13 KLHL4 protein_coding chrX 5818 0.0691066511031145 2.37030789066068 0.220836871660197 0.825419995249178 0.94807067502163 0.220579332146693 0.70646713370237
ENSG00000102287.18 GABRE protein_coding chrX 9612 -0.991475588382453 1.47901823793265 -3.57385518494409 0.000429537478716507 0.0586087476686862 -3.52123764463521 0.0436730668570015
ENSG00000102290.22 PCDH11X protein_coding chrX 11630 0.0120210030992964 4.66808695800629 0.0607864950914048 0.951648879262189 0.988290923320194 0.0606362801846849 0.736437772264349
ENSG00000102302.7 FGD1 protein_coding chrX 4275 0.101697780733644 5.16244235959496 1.54510837998706 0.124002053988762 0.482143681696588 1.53819045552012 0.359275604461793
ENSG00000102309.12 PIN4 protein_coding chrX 4011 -0.0798285568751633 5.14116445885515 -1.03242236135636 0.302972369026819 0.676309720174585 -1.03008017873216 0.503960940987749
ENSG00000102312.21 PORCN protein_coding chrX 3011 0.186810623821249 3.32702340961535 2.17127757493093 0.0311337542250535 0.298200079891296 2.15535897329314 0.222207648924291
ENSG00000102316.16 MAGED2 protein_coding chrX 2940 -0.104004430706859 8.16431372223655 -1.55705265381364 0.120880130388984 0.476967432050082 -1.5510899454291 0.355418455045151
ENSG00000102317.17 RBM3 protein_coding chrX 3731 -0.107516733449825 7.64787463758188 -1.5179925823965 0.130428941566102 0.493456708498232 -1.51241256043576 0.367705652799564
ENSG00000102349.17 KLF8 protein_coding chrX 9022 0.134237880085716 4.45441779174949 1.11326833506475 0.267217198250971 0.644056339626793 1.10949384490524 0.479926917039808
ENSG00000102359.6 SRPX2 protein_coding chrX 7548 -0.270348210987659 -0.928624991354122 -1.20416453339028 0.232089480856053 0.612162940371146 -1.19499372740501 0.456161137810693
ENSG00000102362.15 SYTL4 protein_coding chrX 7428 -0.189509597862894 2.39931597264923 -1.08472005055198 0.27949665292833 0.656494738589092 -1.08145075941761 0.489195551007989
ENSG00000102383.13 ZDHHC15 protein_coding chrX 6820 -0.051073510745177 4.54750529823113 -0.925148009313417 0.355865862391759 0.715400677955026 -0.923271257745808 0.533090074104538
ENSG00000102384.13 CENPI protein_coding chrX 4321 0.00484774921779169 3.32400482889396 0.0549173251172926 0.956256090911469 0.989759909288631 0.0548523537230339 0.737532406170779
ENSG00000102385.12 DRP2 protein_coding chrX 8187 0.0318807740533706 4.24518398558206 0.226785081237427 0.820868039838074 0.946068811994231 0.226428659231605 0.704975419558803
ENSG00000102387.15 TAF7L protein_coding chrX 2714 0.085880989448663 -0.767008781269552 0.407603505681515 0.684188681216765 0.893855885084087 0.406753991674 0.666068281316625
ENSG00000102390.10 PBDC1 protein_coding chrX 1201 -0.119213732514275 4.47168879827809 -1.45693383325276 0.146516940964331 0.513042157737126 -1.45194484825966 0.382300003780581
ENSG00000102393.9 GLA protein_coding chrX 2065 -0.0900412768001001 3.95512872901821 -1.09312762316584 0.275590772084782 0.651828707345452 -1.09027784355484 0.48571859743764
ENSG00000102401.19 ARMCX3 protein_coding chrX 4239 -0.0252375146498291 6.91374858210214 -0.408917419468931 0.682969237629196 0.893283821018473 -0.40841470733143 0.665642000374312
ENSG00000102409.9 BEX4 protein_coding chrX 1328 -0.0253991214374556 7.14671604725546 -0.363784478422025 0.716347545298896 0.907509384446252 -0.363344513335074 0.676242363073954
ENSG00000102445.18 KIAA0226L protein_coding chr13 6105 0.494417289659815 -0.118062919489981 2.17407551160697 0.031091389817977 0.29809972014455 2.15590108401918 0.222132864560117
ENSG00000102452.15 NALCN protein_coding chr13 8951 -0.252031807369073 2.62438023163853 -1.32126090850514 0.188045506303853 0.564264658949926 -1.31638305679998 0.420469113496001
ENSG00000102466.15 FGF14 protein_coding chr13 13759 -0.392211128628853 3.84487583765396 -1.86501146817653 0.0648450160693163 0.383104924381841 -1.84632509515111 0.285475592659933
ENSG00000102468.10 HTR2A protein_coding chr13 5624 -0.179010356961606 2.6287028135581 -0.8338235838671 0.405212977535345 0.749335578614967 -0.832347232280757 0.558377104526775
